?pdgmlabel	?prop1	?val1
"wolaytta-VCompAffDesidPastMonoradical-b"	"gender"	"⊤"
"wolaytta-VCompAffDesidPastMonoradical-b"	"mood"	"desiderative"
"wolaytta-VCompAffDesidPastMonoradical-b"	"ns#type"	"Term"
"wolaytta-VCompAffDesidPastMonoradical-b"	"number"	"sg"
"wolaytta-VCompAffDesidPastMonoradical-b"	"person"	"p1"
"wolaytta-VCompAffDesidPastMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VCompAffDesidPastMonoradical-b"	"pos"	"verb"
"wolaytta-VCompAffDesidPastMonoradical-b"	"tam"	"past"
"wolaytta-VCompAffDesidPastMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"mood"	"relative"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"number"	"sg"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"person"	"p1"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"tam"	"imperfect"
"wolaytta-VSmplAffRelImperfMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"mood"	"subjunctivepdgmLex"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"number"	"sg"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"person"	"p1"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"tam"	"past"
"wolaytta-VSmplAffSubjPastMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"complement"	"simple"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"gender"	"m"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"gender"	"⊤"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"mood"	"hypothetical"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"ns#type"	"Term"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"number"	"sg"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"person"	"p1"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"person"	"p3"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"polarity"	"affirmative"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"pos"	"verb"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"tam"	"aoristProgressive"
"wolaytta-VSmplAffHypothAorProgrMonoradical-m"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"complement"	"simple"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"gender"	"m"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"mood"	"indicative"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"ns#type"	"Term"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"number"	"sg"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"person"	"p3"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"polarity"	"negative"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"pos"	"verb"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"tam"	"past"
"wolaytta-VSmplNegIndicPastMonoradical-y"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplNegIndicFutProgr-oott"	"complement"	"simple"
"wolaytta-VSmplNegIndicFutProgr-oott"	"gender"	"f"
"wolaytta-VSmplNegIndicFutProgr-oott"	"gender"	"m"
"wolaytta-VSmplNegIndicFutProgr-oott"	"gender"	"⊤"
"wolaytta-VSmplNegIndicFutProgr-oott"	"mood"	"indicative"
"wolaytta-VSmplNegIndicFutProgr-oott"	"ns#type"	"Term"
"wolaytta-VSmplNegIndicFutProgr-oott"	"number"	"pl"
"wolaytta-VSmplNegIndicFutProgr-oott"	"number"	"sg"
"wolaytta-VSmplNegIndicFutProgr-oott"	"person"	"p1"
"wolaytta-VSmplNegIndicFutProgr-oott"	"person"	"p2"
"wolaytta-VSmplNegIndicFutProgr-oott"	"person"	"p3"
"wolaytta-VSmplNegIndicFutProgr-oott"	"polarity"	"negative"
"wolaytta-VSmplNegIndicFutProgr-oott"	"pos"	"verb"
"wolaytta-VSmplNegIndicFutProgr-oott"	"tam"	"futureProgressive"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"gender"	"m"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"mood"	"gerund"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"number"	"sg"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"person"	"p1"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"person"	"p3"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"tam"	"perfect"
"wolaytta-VSmplAffGerundPerfMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplAffInterrFut-oott"	"complement"	"simple"
"wolaytta-VSmplAffInterrFut-oott"	"gender"	"f"
"wolaytta-VSmplAffInterrFut-oott"	"gender"	"m"
"wolaytta-VSmplAffInterrFut-oott"	"gender"	"⊤"
"wolaytta-VSmplAffInterrFut-oott"	"mood"	"interrogative"
"wolaytta-VSmplAffInterrFut-oott"	"ns#type"	"Term"
"wolaytta-VSmplAffInterrFut-oott"	"number"	"pl"
"wolaytta-VSmplAffInterrFut-oott"	"number"	"sg"
"wolaytta-VSmplAffInterrFut-oott"	"person"	"p1"
"wolaytta-VSmplAffInterrFut-oott"	"person"	"p2"
"wolaytta-VSmplAffInterrFut-oott"	"person"	"p3"
"wolaytta-VSmplAffInterrFut-oott"	"polarity"	"affirmative"
"wolaytta-VSmplAffInterrFut-oott"	"pos"	"verb"
"wolaytta-VSmplAffInterrFut-oott"	"tam"	"future"
"wolaytta-VSmplAffCommandJuss-oott"	"complement"	"simple"
"wolaytta-VSmplAffCommandJuss-oott"	"gender"	"f"
"wolaytta-VSmplAffCommandJuss-oott"	"gender"	"m"
"wolaytta-VSmplAffCommandJuss-oott"	"gender"	"⊤"
"wolaytta-VSmplAffCommandJuss-oott"	"mood"	"command"
"wolaytta-VSmplAffCommandJuss-oott"	"ns#type"	"Term"
"wolaytta-VSmplAffCommandJuss-oott"	"number"	"pl"
"wolaytta-VSmplAffCommandJuss-oott"	"number"	"sg"
"wolaytta-VSmplAffCommandJuss-oott"	"person"	"p1"
"wolaytta-VSmplAffCommandJuss-oott"	"person"	"p2"
"wolaytta-VSmplAffCommandJuss-oott"	"person"	"p3"
"wolaytta-VSmplAffCommandJuss-oott"	"polarity"	"affirmative"
"wolaytta-VSmplAffCommandJuss-oott"	"pos"	"verb"
"wolaytta-VSmplAffCommandJuss-oott"	"tam"	"jussive"
"wolaytta-VSmplAffIndicPast-utt"	"complement"	"simple"
"wolaytta-VSmplAffIndicPast-utt"	"gender"	"f"
"wolaytta-VSmplAffIndicPast-utt"	"gender"	"m"
"wolaytta-VSmplAffIndicPast-utt"	"gender"	"⊤"
"wolaytta-VSmplAffIndicPast-utt"	"mood"	"indicative"
"wolaytta-VSmplAffIndicPast-utt"	"ns#type"	"Term"
"wolaytta-VSmplAffIndicPast-utt"	"number"	"pl"
"wolaytta-VSmplAffIndicPast-utt"	"number"	"sg"
"wolaytta-VSmplAffIndicPast-utt"	"person"	"p1"
"wolaytta-VSmplAffIndicPast-utt"	"person"	"p2"
"wolaytta-VSmplAffIndicPast-utt"	"person"	"p3"
"wolaytta-VSmplAffIndicPast-utt"	"polarity"	"affirmative"
"wolaytta-VSmplAffIndicPast-utt"	"pos"	"verb"
"wolaytta-VSmplAffIndicPast-utt"	"tam"	"past"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"gender"	"f"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"gender"	"m"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"mood"	"command"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"number"	"pl"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"number"	"sg"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"person"	"p1"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"person"	"p2"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"person"	"p3"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"polarity"	"negative"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"tam"	"jussive"
"wolaytta-VSmplNegCommandJussMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"mood"	"indicative"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"number"	"sg"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"person"	"p1"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"person"	"p2"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"polarity"	"negative"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"tam"	"past"
"wolaytta-VSmplNegIndicPastMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-PPossAdj"	"gender"	"f"
"wolaytta-PPossAdj"	"gender"	"m"
"wolaytta-PPossAdj"	"gender"	"⊤"
"wolaytta-PPossAdj"	"ns#type"	"Term"
"wolaytta-PPossAdj"	"number"	"honorific"
"wolaytta-PPossAdj"	"number"	"pl"
"wolaytta-PPossAdj"	"number"	"sg"
"wolaytta-PPossAdj"	"person"	"p1"
"wolaytta-PPossAdj"	"person"	"p2"
"wolaytta-PPossAdj"	"person"	"p3"
"wolaytta-PPossAdj"	"pos"	"pronoun"
"wolaytta-PPossAdj"	"proClass"	"possAdj"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"complement"	"compound"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"gender"	"m"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"mood"	"indicative"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"ns#type"	"Term"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"number"	"sg"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"person"	"p3"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"polarity"	"affirmative"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"pos"	"verb"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"tam"	"pastIngressive"
"wolaytta-VCompAffIndicPastIngrMonoradical-y"	"verbMorphClass"	"monoradical"
"wolaytta-VCompAffIndicPastIngr-oott"	"complement"	"compound"
"wolaytta-VCompAffIndicPastIngr-oott"	"gender"	"f"
"wolaytta-VCompAffIndicPastIngr-oott"	"gender"	"m"
"wolaytta-VCompAffIndicPastIngr-oott"	"gender"	"⊤"
"wolaytta-VCompAffIndicPastIngr-oott"	"mood"	"indicative"
"wolaytta-VCompAffIndicPastIngr-oott"	"ns#type"	"Term"
"wolaytta-VCompAffIndicPastIngr-oott"	"number"	"pl"
"wolaytta-VCompAffIndicPastIngr-oott"	"number"	"sg"
"wolaytta-VCompAffIndicPastIngr-oott"	"person"	"p1"
"wolaytta-VCompAffIndicPastIngr-oott"	"person"	"p2"
"wolaytta-VCompAffIndicPastIngr-oott"	"person"	"p3"
"wolaytta-VCompAffIndicPastIngr-oott"	"polarity"	"affirmative"
"wolaytta-VCompAffIndicPastIngr-oott"	"pos"	"verb"
"wolaytta-VCompAffIndicPastIngr-oott"	"tam"	"pastIngressive"
"wolaytta-VCompAffIndicAorIngr-oott"	"complement"	"compound"
"wolaytta-VCompAffIndicAorIngr-oott"	"gender"	"f"
"wolaytta-VCompAffIndicAorIngr-oott"	"gender"	"m"
"wolaytta-VCompAffIndicAorIngr-oott"	"gender"	"⊤"
"wolaytta-VCompAffIndicAorIngr-oott"	"mood"	"indicative"
"wolaytta-VCompAffIndicAorIngr-oott"	"ns#type"	"Term"
"wolaytta-VCompAffIndicAorIngr-oott"	"number"	"pl"
"wolaytta-VCompAffIndicAorIngr-oott"	"number"	"sg"
"wolaytta-VCompAffIndicAorIngr-oott"	"person"	"p1"
"wolaytta-VCompAffIndicAorIngr-oott"	"person"	"p2"
"wolaytta-VCompAffIndicAorIngr-oott"	"person"	"p3"
"wolaytta-VCompAffIndicAorIngr-oott"	"polarity"	"affirmative"
"wolaytta-VCompAffIndicAorIngr-oott"	"pos"	"verb"
"wolaytta-VCompAffIndicAorIngr-oott"	"tam"	"aoristIngressive"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"gender"	"f"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"gender"	"m"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"mood"	"indicative"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"number"	"pl"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"number"	"sg"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"person"	"p1"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"person"	"p2"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"person"	"p3"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"tam"	"aorist"
"wolaytta-VSmplAffIndicAorMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"complement"	"compound"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"gender"	"⊤"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"mood"	"potential"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"ns#type"	"Term"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"number"	"sg"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"person"	"p1"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"pos"	"verb"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"tam"	"past"
"wolaytta-VCompAffPotentialPastMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VCompAffDesidAor-oott"	"complement"	"compound"
"wolaytta-VCompAffDesidAor-oott"	"gender"	"f"
"wolaytta-VCompAffDesidAor-oott"	"gender"	"m"
"wolaytta-VCompAffDesidAor-oott"	"gender"	"⊤"
"wolaytta-VCompAffDesidAor-oott"	"mood"	"desiderative"
"wolaytta-VCompAffDesidAor-oott"	"ns#type"	"Term"
"wolaytta-VCompAffDesidAor-oott"	"number"	"pl"
"wolaytta-VCompAffDesidAor-oott"	"number"	"sg"
"wolaytta-VCompAffDesidAor-oott"	"person"	"p1"
"wolaytta-VCompAffDesidAor-oott"	"person"	"p2"
"wolaytta-VCompAffDesidAor-oott"	"person"	"p3"
"wolaytta-VCompAffDesidAor-oott"	"polarity"	"affirmative"
"wolaytta-VCompAffDesidAor-oott"	"pos"	"verb"
"wolaytta-VCompAffDesidAor-oott"	"tam"	"aorist"
"wolaytta-VSmplNegInterrPast-oott"	"complement"	"simple"
"wolaytta-VSmplNegInterrPast-oott"	"gender"	"f"
"wolaytta-VSmplNegInterrPast-oott"	"gender"	"m"
"wolaytta-VSmplNegInterrPast-oott"	"gender"	"⊤"
"wolaytta-VSmplNegInterrPast-oott"	"mood"	"interrogative"
"wolaytta-VSmplNegInterrPast-oott"	"ns#type"	"Term"
"wolaytta-VSmplNegInterrPast-oott"	"number"	"pl"
"wolaytta-VSmplNegInterrPast-oott"	"number"	"sg"
"wolaytta-VSmplNegInterrPast-oott"	"person"	"p1"
"wolaytta-VSmplNegInterrPast-oott"	"person"	"p2"
"wolaytta-VSmplNegInterrPast-oott"	"person"	"p3"
"wolaytta-VSmplNegInterrPast-oott"	"polarity"	"negative"
"wolaytta-VSmplNegInterrPast-oott"	"pos"	"verb"
"wolaytta-VSmplNegInterrPast-oott"	"tam"	"past"
"wolaytta-VSmplNegInterrAor-oott"	"complement"	"simple"
"wolaytta-VSmplNegInterrAor-oott"	"gender"	"f"
"wolaytta-VSmplNegInterrAor-oott"	"gender"	"m"
"wolaytta-VSmplNegInterrAor-oott"	"gender"	"⊤"
"wolaytta-VSmplNegInterrAor-oott"	"mood"	"interrogative"
"wolaytta-VSmplNegInterrAor-oott"	"ns#type"	"Term"
"wolaytta-VSmplNegInterrAor-oott"	"number"	"pl"
"wolaytta-VSmplNegInterrAor-oott"	"number"	"sg"
"wolaytta-VSmplNegInterrAor-oott"	"person"	"p1"
"wolaytta-VSmplNegInterrAor-oott"	"person"	"p2"
"wolaytta-VSmplNegInterrAor-oott"	"person"	"p3"
"wolaytta-VSmplNegInterrAor-oott"	"polarity"	"negative"
"wolaytta-VSmplNegInterrAor-oott"	"pos"	"verb"
"wolaytta-VSmplNegInterrAor-oott"	"tam"	"aorist"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"gender"	"f"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"gender"	"m"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"mood"	"indicative"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"number"	"pl"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"number"	"sg"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"person"	"p1"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"person"	"p2"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"person"	"p3"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"polarity"	"negative"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"tam"	"aorist"
"wolaytta-VSmplNegIndicAorMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-PIndep"	"gender"	"f"
"wolaytta-PIndep"	"gender"	"m"
"wolaytta-PIndep"	"gender"	"⊤"
"wolaytta-PIndep"	"ns#type"	"Term"
"wolaytta-PIndep"	"number"	"honorific"
"wolaytta-PIndep"	"number"	"pl"
"wolaytta-PIndep"	"number"	"sg"
"wolaytta-PIndep"	"person"	"p1"
"wolaytta-PIndep"	"person"	"p2"
"wolaytta-PIndep"	"person"	"p3"
"wolaytta-PIndep"	"pos"	"pronoun"
"wolaytta-PIndep"	"proClass"	"independent"
"wolaytta-VCompNegPotentialAor-oott"	"complement"	"compound"
"wolaytta-VCompNegPotentialAor-oott"	"gender"	"f"
"wolaytta-VCompNegPotentialAor-oott"	"gender"	"m"
"wolaytta-VCompNegPotentialAor-oott"	"gender"	"⊤"
"wolaytta-VCompNegPotentialAor-oott"	"mood"	"potential"
"wolaytta-VCompNegPotentialAor-oott"	"ns#type"	"Term"
"wolaytta-VCompNegPotentialAor-oott"	"number"	"pl"
"wolaytta-VCompNegPotentialAor-oott"	"number"	"sg"
"wolaytta-VCompNegPotentialAor-oott"	"person"	"p1"
"wolaytta-VCompNegPotentialAor-oott"	"person"	"p2"
"wolaytta-VCompNegPotentialAor-oott"	"person"	"p3"
"wolaytta-VCompNegPotentialAor-oott"	"polarity"	"negative"
"wolaytta-VCompNegPotentialAor-oott"	"pos"	"verb"
"wolaytta-VCompNegPotentialAor-oott"	"tam"	"aorist"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"gender"	"f"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"gender"	"m"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"mood"	"indicative"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"number"	"pl"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"number"	"sg"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"person"	"p1"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"person"	"p2"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"person"	"p3"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"polarity"	"affirmative"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"pos"	"verb"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"tam"	"past"
"wolaytta-VSmplAffIndicPastMonoradical-b"	"verbMorphClass"	"monoradical"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"complement"	"compound"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"gender"	"⊤"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"mood"	"potential"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"ns#type"	"Term"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"number"	"sg"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"person"	"p2"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"polarity"	"affirmative"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"pos"	"verb"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"tam"	"past"
"wolaytta-VCompAffPotentialPastMonoradical-m"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplNegInfinitive-oott"	"complement"	"simple"
"wolaytta-VSmplNegInfinitive-oott"	"gender"	"⊤"
"wolaytta-VSmplNegInfinitive-oott"	"mood"	"infinitive"
"wolaytta-VSmplNegInfinitive-oott"	"ns#type"	"Term"
"wolaytta-VSmplNegInfinitive-oott"	"number"	"⊤"
"wolaytta-VSmplNegInfinitive-oott"	"person"	"⊤"
"wolaytta-VSmplNegInfinitive-oott"	"polarity"	"negative"
"wolaytta-VSmplNegInfinitive-oott"	"pos"	"verb"
"wolaytta-VSmplNegInfinitive-oott"	"tam"	"U"
"wolaytta-VSmplNegInfinitive-oott"	"tam"	"⊤"
"wolaytta-VSmplNegIndicPast-utt"	"complement"	"simple"
"wolaytta-VSmplNegIndicPast-utt"	"gender"	"f"
"wolaytta-VSmplNegIndicPast-utt"	"gender"	"m"
"wolaytta-VSmplNegIndicPast-utt"	"gender"	"⊤"
"wolaytta-VSmplNegIndicPast-utt"	"mood"	"indicative"
"wolaytta-VSmplNegIndicPast-utt"	"ns#type"	"Term"
"wolaytta-VSmplNegIndicPast-utt"	"number"	"pl"
"wolaytta-VSmplNegIndicPast-utt"	"number"	"sg"
"wolaytta-VSmplNegIndicPast-utt"	"person"	"p1"
"wolaytta-VSmplNegIndicPast-utt"	"person"	"p2"
"wolaytta-VSmplNegIndicPast-utt"	"person"	"p3"
"wolaytta-VSmplNegIndicPast-utt"	"polarity"	"negative"
"wolaytta-VSmplNegIndicPast-utt"	"pos"	"verb"
"wolaytta-VSmplNegIndicPast-utt"	"tam"	"past"
"wolaytta-VSmplAffSubjAor-oott"	"complement"	"simple"
"wolaytta-VSmplAffSubjAor-oott"	"gender"	"f"
"wolaytta-VSmplAffSubjAor-oott"	"gender"	"m"
"wolaytta-VSmplAffSubjAor-oott"	"gender"	"⊤"
"wolaytta-VSmplAffSubjAor-oott"	"mood"	"subjunctivepdgmLex"
"wolaytta-VSmplAffSubjAor-oott"	"ns#type"	"Term"
"wolaytta-VSmplAffSubjAor-oott"	"number"	"pl"
"wolaytta-VSmplAffSubjAor-oott"	"number"	"sg"
"wolaytta-VSmplAffSubjAor-oott"	"person"	"p1"
"wolaytta-VSmplAffSubjAor-oott"	"person"	"p2"
"wolaytta-VSmplAffSubjAor-oott"	"person"	"p3"
"wolaytta-VSmplAffSubjAor-oott"	"polarity"	"affirmative"
"wolaytta-VSmplAffSubjAor-oott"	"pos"	"verb"
"wolaytta-VSmplAffSubjAor-oott"	"tam"	"aorist"
"wolaytta-VSmplAffHypothAorProgr-oott"	"complement"	"simple"
"wolaytta-VSmplAffHypothAorProgr-oott"	"gender"	"f"
"wolaytta-VSmplAffHypothAorProgr-oott"	"gender"	"m"
"wolaytta-VSmplAffHypothAorProgr-oott"	"gender"	"⊤"
"wolaytta-VSmplAffHypothAorProgr-oott"	"mood"	"hypothetical"
"wolaytta-VSmplAffHypothAorProgr-oott"	"ns#type"	"Term"
"wolaytta-VSmplAffHypothAorProgr-oott"	"number"	"pl"
"wolaytta-VSmplAffHypothAorProgr-oott"	"number"	"sg"
"wolaytta-VSmplAffHypothAorProgr-oott"	"person"	"p1"
"wolaytta-VSmplAffHypothAorProgr-oott"	"person"	"p2"
"wolaytta-VSmplAffHypothAorProgr-oott"	"person"	"p3"
"wolaytta-VSmplAffHypothAorProgr-oott"	"polarity"	"affirmative"
"wolaytta-VSmplAffHypothAorProgr-oott"	"pos"	"verb"
"wolaytta-VSmplAffHypothAorProgr-oott"	"tam"	"aoristProgressive"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"complement"	"compound"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"gender"	"⊤"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"mood"	"indicative"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"ns#type"	"Term"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"number"	"sg"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"person"	"p2"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"polarity"	"affirmative"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"pos"	"verb"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"tam"	"pastIngressive"
"wolaytta-VCompAffIndicPastIngrMonoradical-m"	"verbMorphClass"	"monoradical"
"wolaytta-VSmplAffInfinitiveMonoradical-b"	"complement"	"simple"
"wolaytta-VSmplAffInfinitiveMonoradical-b"	"gender"	"⊤"
"wolaytta-VSmplAffInfinitiveMonoradical-b"	"mood"	"infinitive"
"wolaytta-VSmplAffInfinitiveMonoradical-b"	"ns#type"	"Term"
"wolaytta-VSmplAffInfinitiveMonoradical-b"	"number"	"⊤"
