?pos	?property	?value	?pdgmlabel
"verb"	"mood"	"gerund"	"wolaytta-VSmplNegGerundMonoradical-m"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplAffHypothAorProgr-oott"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplAffHypothAorProgrMonoradical-m"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplAffHypothPres-maadd"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplAffHypothPresMonoradical-g"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplNegHypothAorProgr-oott"
"verb"	"mood"	"hypothetical"	"wolaytta-VSmplNegHypothPres-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicAorIngr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPastDubit-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPastIngr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPastIngrMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPastIngrMonoradical-m"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPastIngrMonoradical-y"
"verb"	"mood"	"indicative"	"wolaytta-VCompAffIndicPresIngr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompNegIndicPastIngr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VCompNegIndicPresIngr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicAor-utt"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicAorMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicAorProgr-utt"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicFut-oott"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicFutMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicFutMonoradical-m"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicFutMonoradical-y"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicFutProgr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicPast-utt"
"verb"	"mood"	"indicative"	"wolaytta-VSmplAffIndicPastMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicAor-utt"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicAorMonoradical-b"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicAorProgr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicFutProgr-oott"
"verb"	"mood"	"indicative"	"wolaytta-VSmplNegIndicPast-utt"
